((-0.5,-0.5),256)|[(a.minor,112),(f.minor,144)]|[0,0,0,0,0,0,0,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,0,0,0]|[(0,28),(76,64),(77,152),(0,12)]|[[],[],[57,64,69],[57,64,69],[57,64,69],[57,64,69],[57,64,69],[57,64,69],[57,64,69],[57,64,69],[57,64,69],[57,64,69],[57,64,69],[57,64,69],[],[]]|[240]|[[28, 64, 152, 12], [(10.77, 32), (21.54, 192), (10.77, 32)], [(57, 0, 0), (77, 0, 64)], [0, 0, 0, 0, (0, 0)]]
((-0.5,-0.5),256)|[(f.minor,32),(a.minor,80),(f.minor,144)]|[0,0,0,0,0,0,0,0,0,76,76,76,76,76,76,76,76,76,76,76,76,76,76,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77]|[(0,36),(76,56),(77,164)]|[[],[],[],[57,64],[57,64],[57,64],[57,64],[57,65],[57,65],[65],[65],[65],[65],[65],[65],[65]]|[160]|[[36, 56, 164], [(7.52, 48), (15.04, 64), (-16.15, 32), (-9.36, 112)], [(57, 8, 0), (77, 77, 27)], [0, 0, 1, 1, (1, 4)]]
((-0.5,-0.5),256)|[(f.minor,48),(a.minor,96),(F.MAJOR,112)]|[77,77,77,77,77,77,77,77,77,77,77,77,0,0,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,74,74,74,74,74,74,74,74,74,74,74]|[(77,48),(0,8),(76,60),(77,96),(74,44)]|[[65],[65],[65],[],[],[],[],[],[],[],[],[],[],[],[],[]]|[]|[[48, 8, 60, 96, 44], [(-9.36, 48), (-4.68, 208)], [(65, 0, 0), (77, -3, -2)], [0, 0, 1, 1, (1, 4)]]
((-0.5,-0.5),256)|[(F.MAJOR,256)]|[74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,65,0,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77]|[(74,68),(65,4),(0,4),(76,60),(77,120)]|[[],[],[],[],[],[],[],[],[],[],[65],[65],[65],[65],[65],[65]]|[]|[[68, 4, 4, 60, 120], [(-2.94, 160), (-5.88, 96)], [(65, 0, 0), (77, 3, -1)], [0, 0, 1, 1, (1, 5)]]
((-0.5,-0.5),256)|[(F.MAJOR,256)]|[77,77,77,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77]|[(77,20),(0,92),(76,64),(77,80)]|[[65],[],[],[],[],[],[],[45],[],[],[],[],[],[],[],[]]|[32]|[[20, 92, 64, 80], [(-5.88, 16), (1.1650000000000005, 96), (8.21, 16), (4.105, 128)], [(45, -20, 0), (77, 0, -28)], [0, 0, 1, 1, (1, 9)]]
((-0.5,-0.5),256)|[(F.MAJOR,160),(a.minor,80),(f.minor,16)]|[77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,77,77,77,77,77,77,77,77]|[(77,84),(0,80),(76,60),(77,32)]|[[],[],[],[],[],[],[],[],[],[],[],[57,64],[57,64],[57,64],[57,64],[57,65,69,74]]|[]|[[84, 80, 60, 32], [(7.52, 176), (15.04, 64), (27.6, 16)], [(57, 0, 0), (77, 0, -25)], [0, 0, 1, 1, (1, 1)]]
((-0.5,-0.5),256)|[(f.minor,192),(a.minor,64)]|[77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,0,0,0,0,0,0,0,0,0,0,0,0,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76]|[(77,148),(0,48),(76,60)]|[[57,65,69,74],[57,65,69,74],[57,65,69,74],[57,65,69,74],[57,65,69,74],[57,65,69,74],[57,65,69,74],[65,69,74],[65,69,74],[],[],[],[],[57,64],[57,64],[57,64]]|[128]|[[148, 48, 60], [(27.6, 112), (-21.54, 32), (-3.25, 64), (15.04, 48)], [(57, 0, 1), (77, -1, -15)], [0, 0, 1, 1, (1, 4)]]
((-0.5,-0.5),256)|[(a.minor,32),(f.minor,160),(E.MAJOR,64)]|[76,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,74,74,74,68,68,68,68,68,68,68,68,68,68,68]|[(76,4),(77,196),(74,12),(68,44)]|[[57,64],[57,64],[57,64],[],[],[],[],[],[],[],[],[],[],[],[],[]]|[64]|[[4, 196, 12, 44], [(15.04, 48), (7.52, 208)], [(57, 0, 0), (77, -8, 3)], [0, 0, 1, 1, (1, 4)]]
((-0.5,-0.5),256)|[(E.MAJOR,256)]|[68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,76,76,76,76,76,76,76,76]|[(68,84),(71,140),(76,32)]|[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[57,64],[57,64]]|[]|[[84, 140, 32], [(-7.52, 224), (-15.04, 32)], [(57, 0, 0), (76, 8, -2)], [0, 0, 1, 0, (0, 0)]]
((-0.5,-0.5),256)|[(E.MAJOR,48),(f.minor,208)]|[76,76,76,76,76,76,76,76,76,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68]|[(76,36),(77,144),(68,76)]|[[57,64],[57,64],[57,64],[57,65],[57,65],[57,65],[57,65],[57,65],[57,65],[57,65],[65],[],[],[],[],[]]|[]|[[36, 144, 76], [(-15.04, 48), (-16.15, 112), (-9.36, 16), (-4.68, 80)], [(57, 8, -4), (77, -8, 2)], [0, 0, 1, 1, (1, 13)]]
