((-0.5,0.5),256)|[(g.minor,256)]|[43,43,0,43,43,0,43,0,43,43,55,55,55,55,55,55,55,55,55,55,55,55,55,55,62,62,62,62,62,62,62,62,62,62,62,62,62,62,60,57,57,57,57,57,57,57,57,57,57,57,57,60,60,60,60,60,60,60,60,48,58,58,0,57]|[(43,8),(0,4),(43,8),(0,4),(43,4),(0,4),(43,8),(55,56),(62,56),(60,4),(57,48),(60,32),(48,4),(58,8),(0,4),(57,4)]|[[],[],[31],[31],[31],[],[31,43,50],[31,43,50],[],[31,36,43,50,55],[29,41,48],[29,48],[],[48,52],[52],[36,48,52]]|[208]|[[8, 4, 8, 4, 4, 4, 8, 56, 56, 4, 48, 32, 4, 8, 4, 4], [(-2.355, 32), (-4.71, 48), (-9.875, 16), (-15.04, 32), (-19.835, 16), (-24.63, 16), (-23.61, 16), (-15.04, 16), (-0.5599999999999996, 16), (13.92, 16), (8.21, 16), (-19.42, 16)], [(29, 5, 1), (62, 14, 2)], [0, 0, 0, 0, (0, 0)]]
((-0.5,0.5),256)|[(g.minor,256)]|[57,57,55,55,55,55,55,55,55,55,55,55,53,53,53,55,55,55,55,55,55,55,55,58,63,67,70,75,79,79,79,79,79,79,79,79,51,51,74,74,75,75,75,77,77,77,77,77,77,77,77,77,77,77,77,77,77,76,76,76,76,72,76,76]|[(57,8),(55,40),(53,12),(55,32),(58,4),(63,4),(67,4),(70,4),(75,4),(79,32),(51,8),(74,8),(75,12),(77,56),(76,16),(72,4),(76,8)]|[[],[36],[],[36],[],[27],[27,39],[27,39,67],[39,51,67],[],[39,51],[65],[36,48],[36,48],[36,48,64,67,72],[67]]|[208]|[[8, 40, 12, 32, 4, 4, 4, 4, 4, 32, 8, 8, 12, 56, 16, 4, 8], [(-2.94, 16), (-5.88, 48), (-15.254999999999999, 16), (-24.63, 16), (-43.53, 16), (-46.26, 32), (-44.894999999999996, 16), (-43.53, 16), (-9.36, 16), (-11.66, 32), (-28.57, 16), (-4.71, 16)], [(27, 31, -13), (79, 19, 0)], [0, 0, 0, 0, (0, 0)]]
((-0.5,0.5),256)|[(g.minor,256)]|[76,72,76,76,76,76,76,62,62,62,62,62,62,62,62,62,62,62,62,62,65,65,65,65,65,65,65,65,65,65,65,65,65,65,64,64,64,64,64,64,64,64,64,64,64,64,64,64,67,67,67,67,67,67,67,67,60,67,67,67,67,79,79,79]|[(76,4),(72,4),(76,20),(62,52),(65,56),(64,56),(67,32),(60,4),(67,16),(79,12)]|[[],[36,43,48,64,67],[31,43,55,58],[31,43,55,58],[55,58],[],[],[],[31],[55],[55],[31,55],[],[31,43,55,60],[],[]]|[]|[[4, 4, 20, 52, 56, 56, 32, 4, 16, 12], [(-13.8, 16), (-27.6, 16), (38.24, 32), (31.37, 16), (13.33, 48), (-4.71, 48), (-9.36, 16), (-14.39, 16), (-19.42, 16), (-9.71, 32)], [(31, -5, 6), (79, 3, -12)], [0, 0, 0, 0, (0, 0)]]
((-0.5,0.5),256)|[(g.minor,256)]|[79,79,79,79,79,79,79,74,74,74,74,69,69,69,69,69,69,69,69,69,69,69,69,69,69,72,72,72,72,72,72,72,72,72,72,72,72,72,72,67,67,67,67,0,67,67,67,72,72,72,72,72,62,62,58,57,57,57,58,58,58,58,60,60]|[(79,28),(74,16),(69,56),(72,56),(67,16),(0,4),(67,12),(72,20),(62,8),(58,4),(57,12),(58,16),(60,8)]|[[43,50,55,67,70],[43,50,55,67,70],[43,50,55,67],[41,48,53],[41,48,53],[41,48,53,60],[48],[36,48,60],[36,48],[36,48,60],[36,48,60,63],[],[36,48,60,65],[31,43,55,58],[31,43,55],[31]]|[112]|[[28, 16, 56, 56, 16, 4, 12, 20, 8, 4, 12, 16, 8], [(42.08, 32), (-19.42, 16), (-23.61, 32), (-28.57, 16), (-5.88, 16), (-17.25, 16), (-11.66, 16), (-17.25, 16), (38.24, 16), (6.3050000000000015, 16), (-25.63, 16), (38.24, 16), (-13.92, 16), (-4.71, 16)], [(31, -12, 1), (79, -19, -2)], [0, 0, 0, 0, (0, 0)]]
((-0.5,0.5),256)|[(g.minor,256)]|[60,57,57,57,58,58,58,58,57,57,57,57,57,43,62,62,62,62,62,62,62,62,62,62,60,60,60,60,57,57,57,57,57,57,57,57,57,57,57,57,57,57,60,60,60,60,60,60,60,60,60,60,58,58,58,58,55,55,55,55,55,55,55,55]|[(60,4),(57,12),(58,16),(57,20),(43,4),(62,40),(60,16),(57,56),(60,40),(58,16),(55,32)]|[[],[],[],[31],[31,55],[31,43,55],[31,43,55],[29,41,53],[29,41,53],[29,41,53],[29,41,53],[36,48,52],[36,48,52],[36,48,52],[52],[48,52]]|[192]|[[4, 12, 16, 20, 4, 40, 16, 56, 40, 16, 32], [(-2.355, 48), (-4.71, 16), (-9.36, 16), (-13.92, 32), (-26.62, 64), (-19.42, 48), (8.21, 16), (13.92, 16)], [(29, 17, -5), (62, -5, 0)], [0, 0, 1, 1, (0, 0)]]
((-0.5,0.5),256)|[(g.minor,256)]|[55,53,53,53,53,53,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,0,62,62,63,63,65,65,65,65,64,64,64,67,67,67,69,69,69,69,70,70,70,70,70,70,70,51,0,51,0,51,51,51,67,67,67]|[(55,4),(53,20),(63,88),(0,4),(62,8),(63,8),(65,16),(64,12),(67,12),(69,16),(70,28),(51,4),(0,4),(51,4),(0,4),(51,12),(67,12)]|[[],[36],[39,46,51,55,58],[39,46,51,55,58],[39,46,51,55,58],[39,51,55,58],[39,51,55,58],[39,51],[],[36,48],[36,48],[36],[],[],[],[39,51]]|[]|[[4, 20, 88, 4, 8, 8, 16, 12, 12, 16, 28, 4, 4, 4, 4, 12, 12], [(-2.94, 16), (-5.88, 16), (-67.94, 48), (-59.45, 32), (-43.53, 16), (-27.595, 16), (-11.66, 32), (-5.88, 16), (-24.705000000000002, 48), (-43.53, 16)], [(36, 3, 0), (70, 12, -2)], [0, 0, 0, 0, (0, 0)]]
((-0.5,0.5),256)|[(g.minor,256)]|[67,67,67,67,67,67,67,67,63,51,51,60,62,67,67,67,67,67,67,67,74,74,74,74,74,70,70,70,70,70,70,70,70,70,70,70,70,70,70,69,69,69,69,69,69,69,72,72,69,69,69,69,69,67,67,67,67,67,0,55,55,0,55,55]|[(67,32),(63,4),(51,8),(60,4),(62,4),(67,28),(74,20),(70,56),(69,28),(72,8),(69,20),(67,20),(0,4),(55,8),(0,4),(55,8)]|[[],[39],[39],[],[36,48,60],[36,48],[],[],[],[],[],[41,48,53,60,65],[41,48,53,60],[43,50,55,59,62,65],[50,62],[]]|[224]|[[32, 4, 8, 4, 4, 28, 20, 56, 28, 8, 20, 20, 4, 8, 4, 8], [(-12.315, 16), (-24.63, 32), (-20.939999999999998, 16), (-17.25, 16), (-11.66, 16), (-23.715000000000003, 80), (-35.77, 16), (-28.57, 16), (0.0, 16), (11.66, 16), (5.83, 16)], [(36, 11, -4), (74, -12, 4)], [0, 0, 0, 0, (0, 0)]]
((-0.5,0.5),256)|[(g.minor,256)]|[55,55,55,51,51,51,51,51,51,51,63,63,63,63,63,63,63,67,67,67,67,67,67,67,67,67,67,67,0,48,0,60,60,60,60,60,0,60,60,60,36,36,65,65,65,67,67,67,67,67,67,67,67,62,67,67,67,67,67,79,79,79,86,91]|[(55,12),(51,28),(63,28),(67,44),(0,4),(48,4),(0,4),(60,20),(0,4),(60,12),(36,8),(65,12),(67,32),(62,4),(67,20),(79,12),(86,4),(91,4)]|[[43],[],[],[39,46,51,55],[55],[36,48],[36],[36],[],[24,36],[],[36,55],[39,51,55,58],[],[39,51,60],[39,51]]|[]|[[12, 28, 28, 44, 4, 4, 4, 20, 4, 12, 8, 12, 32, 4, 20, 12, 4, 4], [(-4.71, 16), (-32.08, 32), (-59.45, 16), (-4.71, 16), (-11.66, 16), (-5.88, 32), (-8.77, 16), (-11.66, 16), (-11.085, 16), (-10.51, 16), (-59.45, 16), (-6.270000000000003, 16), (46.91, 16), (-43.53, 16)], [(24, -4, -3), (91, 36, -13)], [0, 0, 0, 0, (0, 0)]]
((-0.5,0.5),256)|[(g.minor,256)]|[91,91,91,86,86,86,86,86,86,86,62,62,62,62,62,62,62,48,62,67,69,74,81,86,86,86,86,74,74,74,74,74,74,74,74,74,74,74,67,67,67,67,67,67,67,51,0,51,60,60,62,62,67,67,67,67,67,67,67,67,67,51,55,55]|[(91,12),(86,28),(62,28),(48,4),(62,4),(67,4),(69,4),(74,4),(81,4),(86,16),(74,44),(67,28),(51,4),(0,4),(51,4),(60,8),(62,8),(67,36),(51,4),(55,8)]|[[39,51],[72,74,79,84],[43,55,60,62,72,74,79],[36,48,57],[36],[36,48],[74,81],[62,67],[62,67,69],[43,62,67,69],[39,51,55,58],[39],[39,46],[],[],[]]|[]|[[12, 28, 28, 4, 4, 4, 4, 4, 4, 16, 44, 28, 4, 4, 4, 8, 8, 36, 4, 8], [(-43.53, 16), (-21.54, 16), (-34.06, 16), (-18.34, 16), (-5.88, 16), (-11.66, 16), (12.79, 16), (-10.51, 16), (17.25, 16), (21.54, 16), (-59.45, 16), (-24.63, 16), (-45.59, 16), (-22.795, 48)], [(36, 0, 8), (91, -36, -4)], [0, 0, 0, 0, (0, 0)]]
((-0.5,0.5),256)|[(g.minor,256)]|[57,57,62,62,62,62,62,62,62,48,62,67,72,81,84,98,98,98,0,69,69,69,74,74,69,48,74,74,74,74,79,79,79,79,79,79,79,79,79,79,75,75,75,75,79,79,79,79,79,79,79,79,79,79,79,79,79,79,82,82,82,82,82,82]|[(57,8),(62,28),(48,4),(62,4),(67,4),(72,4),(81,4),(84,4),(98,12),(0,4),(69,12),(74,8),(69,4),(48,4),(74,16),(79,40),(75,16),(79,56),(82,24)]|[[39,43,51],[36],[],[69,74],[36,43,48],[62,67],[],[43,62,67,69],[27,39,51,67,70],[39,70],[67],[39,67],[39,67],[39,46,51,67,70],[46,62,67,70],[39,51]]|[]|[[8, 28, 4, 4, 4, 4, 4, 4, 12, 4, 12, 8, 4, 4, 16, 40, 16, 56, 24], [(-46.26, 16), (-5.88, 16), (3.4549999999999996, 16), (12.79, 16), (-16.15, 16), (-10.51, 16), (5.515, 16), (21.54, 16), (-67.09, 16), (-45.59, 16), (-4.71, 16), (28.57, 32), (-67.94, 16), (52.82, 16), (-43.53, 16)], [(27, 0, 5), (98, 25, 4)], [0, 0, 1, 0, (0, 0)]]
