((-0.5,-0.5),256)|[(C.MAJOR,256)]|[0,0,0,69,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,0,0,0,0,0,69,69,69,69,69,69]|[(0,12),(69,4),(71,196),(0,20),(69,24)]|[[],[57,64],[57,64],[57,64],[57,64],[57,64],[57,64],[57,64],[57,64],[57,64],[57,64],[57,64],[57,64],[],[],[57,64]]|[]|[[12, 4, 196, 20, 24], [(7.52, 16), (15.04, 240)], [(57, 0, 0), (71, 69, 27)], [0, 0, 0, 0, (0, 0)]]
((-0.5,-0.5),256)|[(C.MAJOR,256)]|[69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,0,65,65,65,65,65,65,64,64,64,64,64,64,64,64,64]|[(69,148),(0,48),(65,24),(64,36)]|[[57,64],[57,64],[57,64],[57,64],[57,64],[57,64],[57,64],[57,64],[57,64],[],[],[],[],[53,60],[53,60],[53,60]]|[]|[[148, 48, 24, 36], [(15.04, 144), (0.0, 64), (-15.04, 48)], [(53, -4, 1), (69, -5, -12)], [0, 0, 1, 0, (0, 0)]]
((-0.5,-0.5),256)|[(C.MAJOR,256)]|[64,64,64,64,64,64,64,64,64,64,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0]|[(64,52),(0,52),(67,108),(0,44)]|[[53,60],[53,60],[53,60],[],[],[],[],[],[],[],[],[],[],[],[],[]]|[]|[[52, 52, 108, 44], [(-15.04, 48), (-7.52, 208)], [(53, 0, 0), (67, -64, 9)], [0, 0, 1, 0, (0, 0)]]
((-0.5,-0.5),256)|[(C.MAJOR,256)]|[0,0,0,0,0,64,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,76,76,72,72]|[(0,20),(64,4),(71,92),(0,116),(72,8),(76,8),(72,8)]|[[],[],[57,69],[57,69],[57,69],[57,69],[57,69],[],[],[],[],[],[],[],[],[57,64]]|[]|[[20, 4, 92, 116, 8, 8, 8], [(6.96, 32), (13.92, 80), (14.48, 128), (15.04, 16)], [(57, 0, 0), (76, 72, -3)], [0, 0, 1, 0, (0, 0)]]
((-0.5,-0.5),256)|[(C.MAJOR,256)]|[72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,0,0,0,0,0,0,0,64,64,64,64,64,64,64,64,64,64,64,64,64]|[(72,176),(0,28),(64,52)]|[[57,64],[57,64],[57,64],[57,64],[57,64],[57,64],[57,64],[57,64],[57,64],[57,64],[57,64],[],[],[53,57,60],[53,57,60],[53,57,60]]|[]|[[176, 28, 52], [(15.04, 176), (-3.25, 32), (-21.54, 48)], [(53, -4, 1), (72, -8, -6)], [0, 0, 1, 1, (0, 0)]]
((-0.5,-0.5),256)|[(C.MAJOR,256)]|[64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]|[(64,84),(0,172)]|[[53,60],[53,60],[53,60],[53,60],[53,60],[],[],[],[],[],[],[],[],[],[],[]]|[]|[[84, 172], [(-15.04, 80), (-7.52, 176)], [(53, 0, 0), (64, -64, -11)], [0, 0, 1, 1, (1, 8)]]
((-0.5,-0.5),256)|[(C.MAJOR,256)]|[0,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,84,84,84,84]|[(0,4),(79,144),(0,4),(95,4),(0,76),(84,24)]|[[],[67,76],[67,76],[67,76],[67,76],[67,76],[67,76],[67,76],[67,76],[],[79,83],[79,83],[79,83],[79,83],[79,83],[]]|[256]|[[4, 144, 4, 4, 76, 24], [(6.395, 16), (12.79, 128), (14.469999999999999, 16), (16.15, 80), (8.075, 16)], [(67, 12, -2), (95, 84, 11)], [0, 0, 1, 1, (0, 0)]]
((-0.5,-0.5),256)|[(C.MAJOR,256)]|[84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,0,0,0,0,0,0,0,0,0,0,0]|[(84,108),(79,104),(0,44)]|[[],[],[],[],[],[],[],[64,72],[64,72],[64,72],[64,72],[64,72],[64,72],[],[],[]]|[]|[[108, 104, 44], [(6.96, 112), (13.92, 96), (6.96, 48)], [(64, 0, 0), (84, -84, 25)], [0, 0, 1, 1, (1, 6)]]
((-0.5,-0.5),256)|[(C.MAJOR,256)]|[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77]|[(0,116),(77,140)]|[[],[],[],[],[],[],[],[],[57,69,74],[57,69,74],[57,69,74],[57,69,74],[57,69,74],[57,69,74],[57,69,74],[57,69,74]]|[]|[[116, 140], [(9.71, 128), (19.42, 128)], [(57, 0, 0), (77, 77, 3)], [0, 0, 1, 1, (1, 10)]]
((-0.5,-0.5),256)|[(C.MAJOR,256)]|[77,77,77,77,77,0,0,0,0,0,0,0,0,0,0,0,0,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]|[(77,20),(0,48),(76,112),(0,76)]|[[57,69,74],[],[],[],[57],[57],[57],[57],[57],[57],[57],[],[],[],[],[]]|[]|[[20, 48, 112, 76], [(19.42, 16), (13.23, 48), (7.04, 112), (3.52, 80)], [(57, 0, 0), (77, -77, 0)], [0, 0, 1, 1, (1, 7)]]
